model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CVNCF,200,1,128,128,0.006667,,0.003333,300,10,"[3.0847, 0.0528]","[0.0339, 0.002]","[0.0308, 0.0016]","[0.0286, 0.0014]","[0.0385, 0.0028]","[0.0221, 0.0009]","[0.1173, 0.0044]","[0.0267, 0.0013]","[0.0234, 0.001]","[0.0214, 0.0009]","[0.033, 0.002]","[0.0153, 0.0005]","[0.0419, 0.0036]","[0.1061, 0.0062]","[0.1331, 0.0067]","[0.1572, 0.0072]","[0.0664, 0.005]","[0.2671, 0.0086]"
CVNCF,150,1,128,128,0.006667,,0.0006667,300,10,"[3.0841, 0.0527]","[0.0336, 0.002]","[0.0305, 0.0017]","[0.0284, 0.0014]","[0.0393, 0.0029]","[0.022, 0.0009]","[0.1172, 0.0045]","[0.0268, 0.0013]","[0.0233, 0.001]","[0.0212, 0.0009]","[0.0315, 0.002]","[0.0153, 0.0005]","[0.0408, 0.0036]","[0.1042, 0.0061]","[0.1325, 0.0067]","[0.1572, 0.0072]","[0.0615, 0.0049]","[0.2681, 0.0087]"
CVNCF,250,1,128,128,0.01,,0.001,300,10,"[3.0844, 0.0527]","[0.0335, 0.002]","[0.0307, 0.0016]","[0.0285, 0.0014]","[0.0382, 0.0028]","[0.0221, 0.0009]","[0.1172, 0.0045]","[0.0267, 0.0013]","[0.0236, 0.001]","[0.0213, 0.0009]","[0.0315, 0.0019]","[0.0153, 0.0005]","[0.041, 0.0036]","[0.104, 0.0061]","[0.1328, 0.0067]","[0.157, 0.0072]","[0.0633, 0.0049]","[0.2679, 0.0086]"
CVNCF,150,1,128,128,0.001,,0.005,300,10,"[3.0994, 0.0524]","[0.0339, 0.0021]","[0.0307, 0.0017]","[0.0286, 0.0014]","[0.0397, 0.0029]","[0.022, 0.0009]","[0.1172, 0.0045]","[0.0259, 0.0013]","[0.0233, 0.001]","[0.0214, 0.0009]","[0.0316, 0.002]","[0.0154, 0.0005]","[0.0419, 0.0037]","[0.0986, 0.006]","[0.1296, 0.0066]","[0.1578, 0.0072]","[0.0606, 0.0048]","[0.2693, 0.0086]"
CVNCF,250,1,128,128,0.01,,0.0001,300,10,"[3.0948, 0.0526]","[0.0336, 0.0021]","[0.0308, 0.0017]","[0.0286, 0.0014]","[0.0394, 0.0029]","[0.0221, 0.0009]","[0.1172, 0.0045]","[0.0267, 0.0013]","[0.0235, 0.001]","[0.0212, 0.0009]","[0.0316, 0.002]","[0.0153, 0.0005]","[0.0414, 0.0036]","[0.1021, 0.0061]","[0.132, 0.0067]","[0.1555, 0.0071]","[0.0627, 0.0049]","[0.268, 0.0087]"
CVNCF,100,1,128,128,0.001,,0.003333,300,10,"[3.0871, 0.0528]","[0.0336, 0.002]","[0.0307, 0.0016]","[0.0286, 0.0014]","[0.0384, 0.0028]","[0.022, 0.0009]","[0.1172, 0.0044]","[0.0271, 0.0013]","[0.0235, 0.001]","[0.0213, 0.0009]","[0.0316, 0.002]","[0.0153, 0.0005]","[0.0412, 0.0036]","[0.1062, 0.0062]","[0.1331, 0.0067]","[0.1564, 0.0071]","[0.0614, 0.0048]","[0.2696, 0.0086]"
CVNCF,250,1,128,128,0.0001,,0.003333,300,10,"[3.0964, 0.0526]","[0.034, 0.0021]","[0.0308, 0.0017]","[0.0286, 0.0014]","[0.0393, 0.0029]","[0.0221, 0.0009]","[0.1171, 0.0045]","[0.0261, 0.0013]","[0.0235, 0.001]","[0.0211, 0.0009]","[0.031, 0.002]","[0.0152, 0.0005]","[0.0416, 0.0036]","[0.1022, 0.0061]","[0.1331, 0.0067]","[0.1563, 0.0071]","[0.061, 0.0049]","[0.2656, 0.0086]"
CVNCF,250,1,128,128,0.001,,0.0006667,300,10,"[3.0844, 0.0529]","[0.0341, 0.002]","[0.0309, 0.0016]","[0.0287, 0.0014]","[0.039, 0.0028]","[0.0222, 0.0009]","[0.1171, 0.0045]","[0.0269, 0.0013]","[0.0235, 0.001]","[0.0216, 0.0009]","[0.033, 0.002]","[0.0152, 0.0005]","[0.041, 0.0036]","[0.1053, 0.0062]","[0.1321, 0.0067]","[0.1586, 0.0072]","[0.0676, 0.0051]","[0.2659, 0.0086]"
CVNCF,100,1,128,128,0.01,,0.0005,300,10,"[3.0929, 0.0526]","[0.0341, 0.002]","[0.0308, 0.0017]","[0.0286, 0.0014]","[0.0393, 0.0029]","[0.022, 0.0009]","[0.1171, 0.0045]","[0.0267, 0.0013]","[0.0229, 0.001]","[0.0208, 0.0008]","[0.0316, 0.002]","[0.0153, 0.0005]","[0.0409, 0.0036]","[0.103, 0.0061]","[0.1293, 0.0067]","[0.1553, 0.0071]","[0.0613, 0.0048]","[0.2669, 0.0086]"
CVNCF,100,1,128,128,0.01,,0.001,300,10,"[3.0748, 0.0529]","[0.0331, 0.002]","[0.0302, 0.0016]","[0.0283, 0.0014]","[0.0375, 0.0028]","[0.022, 0.0009]","[0.1171, 0.0044]","[0.0272, 0.0013]","[0.0235, 0.001]","[0.0216, 0.0009]","[0.0298, 0.0019]","[0.0154, 0.0005]","[0.0416, 0.0036]","[0.1064, 0.0062]","[0.1328, 0.0067]","[0.1579, 0.0071]","[0.0593, 0.0047]","[0.2693, 0.0087]"
CVNCF,100,1,128,128,0.0003333,,0.003333,300,10,"[3.0839, 0.0528]","[0.0334, 0.002]","[0.0304, 0.0016]","[0.0283, 0.0014]","[0.0383, 0.0028]","[0.022, 0.0009]","[0.1171, 0.0044]","[0.0272, 0.0013]","[0.0234, 0.001]","[0.0212, 0.0009]","[0.0304, 0.0019]","[0.0153, 0.0005]","[0.0413, 0.0036]","[0.1065, 0.0062]","[0.1326, 0.0067]","[0.1562, 0.0072]","[0.0624, 0.0049]","[0.2675, 0.0086]"
CVNCF,200,1,128,128,0.0003333,,0.005,300,10,"[3.1052, 0.0528]","[0.0335, 0.002]","[0.0305, 0.0016]","[0.0284, 0.0014]","[0.0384, 0.0028]","[0.0219, 0.0009]","[0.117, 0.0045]","[0.0268, 0.0013]","[0.0236, 0.001]","[0.0214, 0.0009]","[0.0305, 0.0019]","[0.0152, 0.0005]","[0.0414, 0.0036]","[0.1051, 0.0062]","[0.1339, 0.0067]","[0.1574, 0.0072]","[0.0628, 0.0049]","[0.2668, 0.0086]"
CVNCF,100,1,128,128,0.0006667,,0.0005,300,10,"[3.0101, 0.0528]","[0.0335, 0.002]","[0.0309, 0.0016]","[0.029, 0.0014]","[0.0383, 0.0028]","[0.0229, 0.0009]","[0.117, 0.0041]","[0.0274, 0.0013]","[0.0246, 0.0011]","[0.0226, 0.0009]","[0.0316, 0.002]","[0.0163, 0.0005]","[0.0356, 0.003]","[0.0997, 0.0058]","[0.1331, 0.0066]","[0.1621, 0.0072]","[0.058, 0.0046]","[0.2787, 0.0087]"
CVNCF,100,1,128,128,0.006667,,0.0001,300,10,"[3.0873, 0.0528]","[0.0332, 0.002]","[0.0303, 0.0016]","[0.0282, 0.0014]","[0.0376, 0.0028]","[0.0219, 0.0009]","[0.1169, 0.0044]","[0.0269, 0.0013]","[0.0235, 0.001]","[0.0212, 0.0008]","[0.0301, 0.002]","[0.0153, 0.0005]","[0.0409, 0.0036]","[0.1039, 0.0061]","[0.1338, 0.0068]","[0.1576, 0.0072]","[0.059, 0.0048]","[0.2686, 0.0087]"
CVNCF,200,1,128,128,0.001,,0.005,300,10,"[3.1189, 0.0521]","[0.0328, 0.002]","[0.0298, 0.0016]","[0.0278, 0.0014]","[0.0386, 0.0029]","[0.0215, 0.0009]","[0.1169, 0.0044]","[0.0257, 0.0013]","[0.0231, 0.001]","[0.0207, 0.0008]","[0.0303, 0.0019]","[0.0154, 0.0005]","[0.0414, 0.0037]","[0.0969, 0.0059]","[0.131, 0.0067]","[0.1539, 0.0071]","[0.0592, 0.0047]","[0.2724, 0.0087]"
CVNCF,200,1,128,128,0.001,,0.003333,300,10,"[3.0911, 0.0527]","[0.0337, 0.002]","[0.0308, 0.0017]","[0.0286, 0.0014]","[0.0393, 0.0029]","[0.022, 0.0009]","[0.1169, 0.0044]","[0.0269, 0.0013]","[0.0235, 0.001]","[0.0213, 0.0009]","[0.0308, 0.002]","[0.0152, 0.0005]","[0.0416, 0.0036]","[0.1025, 0.0061]","[0.1329, 0.0067]","[0.1567, 0.0071]","[0.0588, 0.0047]","[0.2674, 0.0086]"
CVNCF,250,1,128,128,0.0003333,,0.003333,300,10,"[3.0959, 0.0528]","[0.0336, 0.002]","[0.0307, 0.0016]","[0.0286, 0.0014]","[0.0384, 0.0028]","[0.022, 0.0009]","[0.1169, 0.0044]","[0.0273, 0.0013]","[0.0237, 0.001]","[0.0212, 0.0009]","[0.0316, 0.002]","[0.0153, 0.0005]","[0.0408, 0.0036]","[0.1066, 0.0062]","[0.1349, 0.0068]","[0.1582, 0.0072]","[0.0611, 0.0048]","[0.2674, 0.0087]"
CVNCF,150,1,128,128,0.001,,0.0006667,300,10,"[3.094, 0.0527]","[0.0337, 0.002]","[0.0308, 0.0017]","[0.0286, 0.0014]","[0.0387, 0.0028]","[0.022, 0.0009]","[0.1168, 0.0045]","[0.0266, 0.0013]","[0.0233, 0.001]","[0.0212, 0.0008]","[0.033, 0.002]","[0.0152, 0.0005]","[0.0416, 0.0036]","[0.1004, 0.006]","[0.133, 0.0067]","[0.1576, 0.0072]","[0.0641, 0.0049]","[0.2668, 0.0086]"
CVNCF,150,1,128,128,0.0003333,,0.0006667,300,10,"[3.0881, 0.0527]","[0.0334, 0.002]","[0.0306, 0.0017]","[0.0286, 0.0014]","[0.0389, 0.0028]","[0.0224, 0.0009]","[0.1168, 0.0044]","[0.0264, 0.0013]","[0.0239, 0.001]","[0.0219, 0.0009]","[0.0318, 0.002]","[0.0156, 0.0005]","[0.0398, 0.0035]","[0.1008, 0.006]","[0.1362, 0.0069]","[0.1607, 0.0072]","[0.0621, 0.0048]","[0.2692, 0.0087]"
CVNCF,150,1,128,128,0.01,,0.0005,300,10,"[3.0948, 0.0524]","[0.0332, 0.002]","[0.0303, 0.0016]","[0.0283, 0.0014]","[0.039, 0.0028]","[0.0219, 0.0009]","[0.1168, 0.0044]","[0.0253, 0.0013]","[0.0236, 0.001]","[0.0214, 0.0009]","[0.0317, 0.002]","[0.0153, 0.0005]","[0.0415, 0.0036]","[0.0981, 0.006]","[0.1341, 0.0068]","[0.1562, 0.0071]","[0.0617, 0.0048]","[0.2675, 0.0086]"
CVNCF,250,1,128,128,0.006667,,0.001,300,10,"[3.0889, 0.0529]","[0.0334, 0.002]","[0.0305, 0.0016]","[0.0284, 0.0014]","[0.0377, 0.0028]","[0.022, 0.0009]","[0.1167, 0.0044]","[0.0272, 0.0013]","[0.0235, 0.001]","[0.0212, 0.0008]","[0.0315, 0.002]","[0.0153, 0.0005]","[0.0417, 0.0036]","[0.1056, 0.0062]","[0.1326, 0.0067]","[0.158, 0.0072]","[0.0617, 0.0049]","[0.2669, 0.0086]"
CVNCF,100,1,128,128,0.006667,,0.0005,300,10,"[3.0924, 0.0528]","[0.0331, 0.002]","[0.0302, 0.0016]","[0.0282, 0.0014]","[0.0378, 0.0028]","[0.0219, 0.0009]","[0.1167, 0.0044]","[0.0266, 0.0013]","[0.0234, 0.001]","[0.0213, 0.0009]","[0.03, 0.002]","[0.0153, 0.0005]","[0.0411, 0.0036]","[0.1036, 0.0061]","[0.132, 0.0067]","[0.1564, 0.0071]","[0.0595, 0.0048]","[0.2681, 0.0086]"
CVNCF,200,1,128,128,0.0006667,,0.003333,300,10,"[3.094, 0.0525]","[0.0326, 0.002]","[0.0301, 0.0016]","[0.0281, 0.0014]","[0.0373, 0.0028]","[0.0218, 0.0009]","[0.1167, 0.0044]","[0.0266, 0.0013]","[0.0238, 0.001]","[0.0213, 0.0009]","[0.0316, 0.002]","[0.0154, 0.0005]","[0.0409, 0.0036]","[0.1, 0.006]","[0.1338, 0.0068]","[0.1563, 0.0071]","[0.0626, 0.0049]","[0.2705, 0.0087]"
CVNCF,200,1,128,128,0.001,,0.003333,300,10,"[3.0897, 0.0529]","[0.0334, 0.002]","[0.0307, 0.0016]","[0.0285, 0.0014]","[0.0378, 0.0028]","[0.0219, 0.0009]","[0.1167, 0.0044]","[0.0276, 0.0013]","[0.0236, 0.001]","[0.0212, 0.0008]","[0.0319, 0.002]","[0.0153, 0.0005]","[0.0419, 0.0036]","[0.1079, 0.0062]","[0.1328, 0.0067]","[0.156, 0.0071]","[0.0615, 0.0048]","[0.2686, 0.0087]"
CVNCF,200,1,128,128,0.001,,0.001,300,10,"[3.0783, 0.053]","[0.0337, 0.002]","[0.0307, 0.0016]","[0.0286, 0.0014]","[0.0383, 0.0028]","[0.0221, 0.0009]","[0.1167, 0.0044]","[0.0274, 0.0013]","[0.0233, 0.001]","[0.0215, 0.0009]","[0.0317, 0.002]","[0.0151, 0.0005]","[0.0409, 0.0036]","[0.1062, 0.0062]","[0.1313, 0.0067]","[0.1587, 0.0072]","[0.0631, 0.0049]","[0.2647, 0.0086]"
CVNCF,100,1,128,128,0.001,,0.001,300,10,"[3.0929, 0.0528]","[0.0335, 0.002]","[0.0305, 0.0016]","[0.0283, 0.0014]","[0.0378, 0.0028]","[0.0219, 0.0009]","[0.1167, 0.0044]","[0.0272, 0.0013]","[0.0233, 0.001]","[0.0207, 0.0008]","[0.0317, 0.002]","[0.0152, 0.0005]","[0.0407, 0.0036]","[0.1065, 0.0062]","[0.1315, 0.0067]","[0.1547, 0.0071]","[0.0614, 0.0048]","[0.2674, 0.0087]"
CVNCF,100,1,128,128,0.003333,,0.0006667,300,10,"[3.0959, 0.0529]","[0.0334, 0.002]","[0.0305, 0.0016]","[0.0284, 0.0014]","[0.039, 0.0028]","[0.022, 0.0009]","[0.1166, 0.0045]","[0.0268, 0.0013]","[0.0235, 0.001]","[0.0214, 0.0009]","[0.0316, 0.002]","[0.0152, 0.0005]","[0.0407, 0.0036]","[0.1043, 0.0061]","[0.134, 0.0068]","[0.1569, 0.0071]","[0.0628, 0.0049]","[0.2652, 0.0086]"
CVNCF,200,1,128,128,0.006667,,0.001,300,10,"[3.0889, 0.0529]","[0.0337, 0.002]","[0.0306, 0.0016]","[0.0284, 0.0014]","[0.0379, 0.0028]","[0.022, 0.0009]","[0.1166, 0.0044]","[0.0272, 0.0013]","[0.023, 0.001]","[0.0213, 0.0009]","[0.0318, 0.002]","[0.0152, 0.0005]","[0.0415, 0.0036]","[0.1061, 0.0062]","[0.129, 0.0066]","[0.1566, 0.0072]","[0.0614, 0.0048]","[0.2664, 0.0086]"
CVNCF,250,1,128,128,0.003333,,0.003333,300,10,"[3.0889, 0.0529]","[0.0333, 0.002]","[0.0305, 0.0016]","[0.0284, 0.0014]","[0.0376, 0.0028]","[0.022, 0.0009]","[0.1166, 0.0044]","[0.0272, 0.0013]","[0.0236, 0.001]","[0.0214, 0.0009]","[0.0301, 0.002]","[0.0152, 0.0005]","[0.0411, 0.0036]","[0.1064, 0.0062]","[0.1325, 0.0067]","[0.157, 0.0071]","[0.059, 0.0048]","[0.2662, 0.0086]"
CVNCF,150,1,128,128,0.001,,0.003333,300,10,"[3.0897, 0.0527]","[0.0328, 0.002]","[0.0302, 0.0016]","[0.0282, 0.0014]","[0.0372, 0.0028]","[0.0219, 0.0009]","[0.1166, 0.0044]","[0.0266, 0.0013]","[0.0234, 0.001]","[0.0214, 0.0009]","[0.0293, 0.0019]","[0.0153, 0.0005]","[0.0406, 0.0036]","[0.1033, 0.0061]","[0.1333, 0.0068]","[0.1565, 0.0071]","[0.0585, 0.0047]","[0.2673, 0.0086]"
CVNCF,200,1,128,128,0.003333,,0.005,300,10,"[3.0956, 0.0529]","[0.0341, 0.002]","[0.0309, 0.0017]","[0.0287, 0.0014]","[0.039, 0.0028]","[0.022, 0.0009]","[0.1165, 0.0045]","[0.0271, 0.0013]","[0.0233, 0.001]","[0.0214, 0.0009]","[0.0317, 0.002]","[0.0151, 0.0005]","[0.0413, 0.0036]","[0.105, 0.0062]","[0.1327, 0.0068]","[0.1584, 0.0072]","[0.0614, 0.0048]","[0.2639, 0.0086]"
CVNCF,250,1,128,128,0.001,,0.003333,300,10,"[3.0954, 0.0528]","[0.0329, 0.002]","[0.0302, 0.0016]","[0.0282, 0.0014]","[0.0375, 0.0028]","[0.0218, 0.0009]","[0.1165, 0.0044]","[0.0271, 0.0013]","[0.0234, 0.001]","[0.0212, 0.0008]","[0.0302, 0.0019]","[0.0153, 0.0005]","[0.0409, 0.0036]","[0.106, 0.0062]","[0.1321, 0.0067]","[0.1555, 0.0071]","[0.0614, 0.0048]","[0.268, 0.0087]"
CVNCF,100,1,128,128,0.0006667,,0.003333,300,10,"[3.0924, 0.0525]","[0.0326, 0.002]","[0.0298, 0.0016]","[0.0278, 0.0014]","[0.0365, 0.0028]","[0.0217, 0.0009]","[0.1165, 0.0044]","[0.0264, 0.0013]","[0.0231, 0.001]","[0.0212, 0.0008]","[0.0307, 0.0019]","[0.0155, 0.0005]","[0.04, 0.0036]","[0.1019, 0.0061]","[0.1307, 0.0067]","[0.1567, 0.0072]","[0.0615, 0.0049]","[0.2708, 0.0087]"
CVNCF,250,1,128,128,0.01,,0.005,300,10,"[3.0868, 0.0526]","[0.0328, 0.002]","[0.0301, 0.0016]","[0.0282, 0.0014]","[0.0379, 0.0028]","[0.0219, 0.0009]","[0.1164, 0.0044]","[0.0264, 0.0013]","[0.0236, 0.001]","[0.0214, 0.0009]","[0.0315, 0.002]","[0.0153, 0.0005]","[0.0411, 0.0036]","[0.1002, 0.006]","[0.1346, 0.0068]","[0.1589, 0.0072]","[0.0602, 0.0048]","[0.2684, 0.0087]"
CVNCF,250,1,128,128,0.001,,0.005,300,10,"[3.1124, 0.0528]","[0.0334, 0.002]","[0.0304, 0.0016]","[0.0283, 0.0014]","[0.0382, 0.0028]","[0.0218, 0.0009]","[0.1164, 0.0044]","[0.0265, 0.0013]","[0.0233, 0.001]","[0.0214, 0.0008]","[0.0306, 0.0019]","[0.0151, 0.0005]","[0.0417, 0.0036]","[0.1035, 0.0061]","[0.1328, 0.0067]","[0.1588, 0.0072]","[0.0625, 0.0049]","[0.2651, 0.0086]"
CVNCF,150,1,128,128,0.0006667,,0.0006667,300,10,"[3.0801, 0.0529]","[0.0326, 0.002]","[0.03, 0.0016]","[0.028, 0.0014]","[0.0374, 0.0028]","[0.0218, 0.0009]","[0.1164, 0.0044]","[0.0271, 0.0013]","[0.0233, 0.001]","[0.0212, 0.0009]","[0.0298, 0.0019]","[0.0153, 0.0005]","[0.0416, 0.0036]","[0.1063, 0.0062]","[0.132, 0.0067]","[0.1564, 0.0072]","[0.0591, 0.0048]","[0.2683, 0.0087]"
CVNCF,150,1,128,128,0.01,,0.005,300,10,"[3.094, 0.0527]","[0.0334, 0.002]","[0.0304, 0.0016]","[0.0283, 0.0014]","[0.0379, 0.0028]","[0.0219, 0.0009]","[0.1163, 0.0044]","[0.0267, 0.0013]","[0.0235, 0.001]","[0.0212, 0.0009]","[0.0301, 0.002]","[0.0151, 0.0005]","[0.0412, 0.0036]","[0.1033, 0.0061]","[0.1324, 0.0067]","[0.1555, 0.0071]","[0.0589, 0.0048]","[0.2654, 0.0086]"
CVNCF,250,1,128,128,0.006667,,0.005,300,10,"[3.0956, 0.0529]","[0.0337, 0.002]","[0.0307, 0.0016]","[0.0285, 0.0014]","[0.0385, 0.0028]","[0.022, 0.0009]","[0.1162, 0.0044]","[0.0271, 0.0013]","[0.0234, 0.001]","[0.0212, 0.0009]","[0.0323, 0.002]","[0.0151, 0.0005]","[0.0414, 0.0036]","[0.1046, 0.0061]","[0.1322, 0.0067]","[0.1551, 0.0071]","[0.0647, 0.005]","[0.2645, 0.0086]"
CVNCF,200,1,128,128,0.003333,,0.003333,300,10,"[3.09, 0.0529]","[0.0333, 0.002]","[0.0306, 0.0016]","[0.0286, 0.0014]","[0.0372, 0.0028]","[0.022, 0.0009]","[0.1162, 0.0044]","[0.0272, 0.0013]","[0.0238, 0.001]","[0.0216, 0.0009]","[0.0321, 0.002]","[0.0152, 0.0005]","[0.0404, 0.0036]","[0.1061, 0.0062]","[0.1343, 0.0068]","[0.1578, 0.0072]","[0.063, 0.0049]","[0.266, 0.0086]"
CVNCF,150,1,128,128,0.003333,,0.001,300,10,"[3.0895, 0.0528]","[0.0322, 0.002]","[0.0296, 0.0016]","[0.0277, 0.0014]","[0.0369, 0.0028]","[0.0217, 0.0009]","[0.1162, 0.0044]","[0.0269, 0.0013]","[0.0234, 0.001]","[0.0214, 0.0009]","[0.029, 0.0019]","[0.0154, 0.0005]","[0.0407, 0.0036]","[0.1061, 0.0062]","[0.132, 0.0067]","[0.1565, 0.0071]","[0.057, 0.0047]","[0.2695, 0.0087]"
CVNCF,150,1,128,128,0.006667,,0.005,300,10,"[3.0785, 0.053]","[0.0322, 0.002]","[0.0298, 0.0016]","[0.0279, 0.0014]","[0.0354, 0.0027]","[0.0217, 0.0009]","[0.1161, 0.0044]","[0.0277, 0.0013]","[0.0233, 0.001]","[0.0214, 0.0008]","[0.0301, 0.0019]","[0.0154, 0.0005]","[0.0392, 0.0036]","[0.1085, 0.0062]","[0.1341, 0.0068]","[0.1579, 0.0072]","[0.0614, 0.0049]","[0.2695, 0.0087]"
CVNCF,100,1,128,128,0.001,,0.0005,300,10,"[3.0785, 0.0528]","[0.0326, 0.002]","[0.0301, 0.0016]","[0.028, 0.0014]","[0.0364, 0.0028]","[0.0218, 0.0009]","[0.1161, 0.0044]","[0.0277, 0.0013]","[0.0235, 0.001]","[0.0211, 0.0008]","[0.0308, 0.002]","[0.0152, 0.0005]","[0.0408, 0.0036]","[0.1069, 0.0062]","[0.1339, 0.0068]","[0.1555, 0.0071]","[0.0608, 0.0049]","[0.268, 0.0087]"
CVNCF,150,1,128,128,0.001,,0.001,300,10,"[3.0849, 0.0529]","[0.0333, 0.002]","[0.0305, 0.0016]","[0.0284, 0.0014]","[0.0379, 0.0028]","[0.022, 0.0009]","[0.1161, 0.0044]","[0.0273, 0.0013]","[0.0236, 0.001]","[0.0213, 0.0008]","[0.0316, 0.002]","[0.0152, 0.0005]","[0.0415, 0.0036]","[0.1057, 0.0062]","[0.1346, 0.0068]","[0.1591, 0.0072]","[0.0617, 0.0049]","[0.2646, 0.0086]"
CVNCF,100,1,128,128,5E-05,,0.005,300,10,"[3.0868, 0.0529]","[0.0326, 0.002]","[0.03, 0.0016]","[0.028, 0.0014]","[0.0371, 0.0028]","[0.0218, 0.0009]","[0.116, 0.0044]","[0.0271, 0.0013]","[0.0235, 0.001]","[0.0215, 0.0009]","[0.0292, 0.0019]","[0.0153, 0.0005]","[0.0409, 0.0036]","[0.1055, 0.0062]","[0.1322, 0.0067]","[0.1567, 0.0071]","[0.0574, 0.0047]","[0.267, 0.0086]"
CVNCF,250,1,128,128,0.006667,,0.0005,300,10,"[3.1055, 0.0525]","[0.0324, 0.002]","[0.0297, 0.0016]","[0.0278, 0.0014]","[0.0373, 0.0028]","[0.0217, 0.0009]","[0.1159, 0.0044]","[0.0255, 0.0013]","[0.0233, 0.001]","[0.0212, 0.0009]","[0.0294, 0.0019]","[0.0152, 0.0005]","[0.0408, 0.0036]","[0.0992, 0.006]","[0.1317, 0.0067]","[0.1558, 0.0071]","[0.0586, 0.0047]","[0.2663, 0.0086]"
CVNCF,200,1,128,128,0.01,,0.0005,300,10,"[3.0924, 0.0527]","[0.0327, 0.002]","[0.0299, 0.0016]","[0.0279, 0.0014]","[0.0373, 0.0028]","[0.0218, 0.0009]","[0.1159, 0.0044]","[0.0263, 0.0013]","[0.0232, 0.001]","[0.0213, 0.0009]","[0.0313, 0.002]","[0.0153, 0.0005]","[0.0403, 0.0036]","[0.1017, 0.0061]","[0.1309, 0.0067]","[0.1574, 0.0072]","[0.0614, 0.0048]","[0.2677, 0.0086]"
CVNCF,100,1,128,128,0.0001,,0.003333,300,10,"[3.0884, 0.0529]","[0.0327, 0.002]","[0.03, 0.0016]","[0.028, 0.0014]","[0.0372, 0.0028]","[0.0217, 0.0009]","[0.1158, 0.0044]","[0.0276, 0.0013]","[0.0232, 0.001]","[0.0212, 0.0009]","[0.0292, 0.0019]","[0.0152, 0.0005]","[0.0409, 0.0036]","[0.107, 0.0062]","[0.1299, 0.0067]","[0.1574, 0.0072]","[0.0572, 0.0047]","[0.267, 0.0086]"
CVNCF,150,1,128,128,0.0006667,,0.005,300,10,"[3.0946, 0.0527]","[0.0319, 0.002]","[0.0296, 0.0016]","[0.0277, 0.0014]","[0.0374, 0.0028]","[0.0217, 0.0009]","[0.1158, 0.0044]","[0.0259, 0.0013]","[0.0236, 0.001]","[0.0212, 0.0009]","[0.0278, 0.0018]","[0.0152, 0.0005]","[0.0411, 0.0036]","[0.1006, 0.006]","[0.1322, 0.0067]","[0.1562, 0.0071]","[0.0567, 0.0047]","[0.2662, 0.0087]"
CVNCF,150,1,128,128,0.0001,,0.003333,300,10,"[3.1031, 0.0524]","[0.0319, 0.002]","[0.0294, 0.0016]","[0.0276, 0.0014]","[0.0371, 0.0028]","[0.0216, 0.0009]","[0.1155, 0.0044]","[0.026, 0.0013]","[0.0234, 0.001]","[0.0212, 0.0009]","[0.0286, 0.0019]","[0.0153, 0.0005]","[0.0407, 0.0036]","[0.1003, 0.006]","[0.1325, 0.0067]","[0.1557, 0.0071]","[0.0559, 0.0046]","[0.2677, 0.0086]"
CVNCF,150,1,128,128,0.001,,0.0005,300,10,"[3.067, 0.0519]","[0.0321, 0.002]","[0.0293, 0.0016]","[0.0274, 0.0014]","[0.0369, 0.0027]","[0.0218, 0.0009]","[0.1155, 0.0042]","[0.0255, 0.0013]","[0.0227, 0.001]","[0.0213, 0.0009]","[0.0318, 0.002]","[0.0159, 0.0005]","[0.037, 0.0033]","[0.0949, 0.0058]","[0.122, 0.0064]","[0.1532, 0.007]","[0.0609, 0.0047]","[0.2767, 0.0086]"
CVNCF,250,1,128,128,0.003333,,0.005,300,10,"[3.1106, 0.0526]","[0.0336, 0.002]","[0.0302, 0.0016]","[0.028, 0.0014]","[0.0388, 0.0028]","[0.0216, 0.0008]","[0.1151, 0.0044]","[0.0256, 0.0013]","[0.0226, 0.001]","[0.0211, 0.0008]","[0.0329, 0.002]","[0.0149, 0.0005]","[0.0405, 0.0036]","[0.1005, 0.006]","[0.1281, 0.0066]","[0.1555, 0.0071]","[0.0675, 0.0051]","[0.2606, 0.0085]"
CVNCF,250,1,128,128,0.006667,,0.0001,300,10,"[3.0467, 0.0525]","[0.0316, 0.0019]","[0.0294, 0.0016]","[0.0277, 0.0014]","[0.0355, 0.0027]","[0.0221, 0.0009]","[0.1151, 0.004]","[0.026, 0.0013]","[0.0239, 0.001]","[0.0222, 0.0009]","[0.0308, 0.0019]","[0.0163, 0.0005]","[0.033, 0.0029]","[0.0975, 0.0059]","[0.1348, 0.0067]","[0.1615, 0.0072]","[0.0598, 0.0047]","[0.2803, 0.0087]"
CVNCF,250,1,128,128,0.0006667,,0.003333,300,10,"[3.109, 0.0524]","[0.031, 0.002]","[0.0287, 0.0016]","[0.027, 0.0014]","[0.0357, 0.0028]","[0.0214, 0.0008]","[0.115, 0.0044]","[0.0255, 0.0013]","[0.0232, 0.001]","[0.0213, 0.0009]","[0.0292, 0.0019]","[0.0153, 0.0005]","[0.0396, 0.0036]","[0.0983, 0.0059]","[0.1315, 0.0067]","[0.1558, 0.0071]","[0.0579, 0.0047]","[0.2677, 0.0086]"
