model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
CNCF,100,1,128,128,0.001,10,0.0005,450,5,Adam,0.3234,0.6086,0.2021,0.7269
CNCF,100,1,128,128,0.001,10,0.0005,460,5,Adam,0.3192,0.5992,0.1976,0.71
CNCF,100,1,128,128,0.001,10,0.0005,470,5,Adam,0.3192,0.5993,0.1985,0.7147
CNCF,100,1,128,128,0.001,10,0.0005,480,5,Adam,0.3229,0.6077,0.2009,0.7221
CNCF,100,1,128,128,0.001,10,0.0005,490,5,Adam,0.3207,0.6008,0.1971,0.7099
CNCF,100,1,128,128,0.001,10,0.0005,500,5,Adam,0.3238,0.6089,0.2017,0.7262
CNCF,100,1,128,128,0.001,10,0.0005,510,5,Adam,0.3244,0.6085,0.2004,0.7211
CNCF,100,1,128,128,0.001,10,0.0005,520,5,Adam,0.3251,0.6118,0.2031,0.7299
CNCF,100,1,128,128,0.001,10,0.0005,530,5,Adam,0.3237,0.6075,0.2009,0.7224
CNCF,100,1,128,128,0.001,10,0.0005,540,5,Adam,0.326,0.6125,0.2028,0.7275
CNCF,100,1,128,128,0.001,10,0.0005,550,5,Adam,0.3255,0.6126,0.203,0.729
CNCF,100,1,128,128,0.001,10,0.0005,560,5,Adam,0.3222,0.6061,0.2009,0.7238
CNCF,100,1,128,128,0.001,10,0.0005,570,5,Adam,0.3236,0.6077,0.202,0.7219
CNCF,100,1,128,128,0.001,10,0.0005,580,5,Adam,0.3263,0.6153,0.2031,0.7338
CNCF,100,1,128,128,0.001,10,0.0005,590,5,Adam,0.3222,0.6041,0.1979,0.7121
CNCF,100,1,128,128,0.001,10,0.0005,600,5,Adam,0.3236,0.6093,0.2028,0.7286
CNCF,100,1,128,128,0.001,10,0.0005,610,5,Adam,0.3198,0.6007,0.2,0.7177
CNCF,100,1,128,128,0.001,10,0.0005,620,5,Adam,0.3247,0.6113,0.203,0.7306
CNCF,100,1,128,128,0.001,10,0.0005,630,5,Adam,0.3184,0.5965,0.1979,0.7093
CNCF,100,1,128,128,0.001,10,0.0005,640,5,Adam,0.3217,0.6037,0.1993,0.7174
CNCF,100,1,128,128,0.001,10,0.0005,650,5,Adam,0.3235,0.608,0.2026,0.7262
CNCF,100,1,128,128,0.001,10,0.0005,660,5,Adam,0.3223,0.6081,0.2011,0.7256
CNCF,100,1,128,128,0.001,10,0.0005,670,5,Adam,0.3171,0.5957,0.1983,0.7117
CNCF,100,1,128,128,0.001,10,0.0005,680,5,Adam,0.327,0.6133,0.203,0.7287
CNCF,100,1,128,128,0.001,10,0.0005,690,5,Adam,0.3256,0.6117,0.2029,0.7282
CNCF,100,1,128,128,0.001,10,0.0005,700,5,Adam,0.3235,0.6072,0.2021,0.7229
CNCF,100,1,128,128,0.001,10,0.0005,710,5,Adam,0.3237,0.6092,0.203,0.728
CNCF,100,1,128,128,0.001,10,0.0005,720,5,Adam,0.3221,0.6032,0.1999,0.7144
CNCF,100,1,128,128,0.001,10,0.0005,730,5,Adam,0.3241,0.6082,0.2009,0.7224
CNCF,100,1,128,128,0.001,10,0.0005,740,5,Adam,0.3215,0.6017,0.1994,0.7135
CNCF,100,1,128,128,0.001,10,0.0005,750,5,Adam,0.3215,0.6025,0.1988,0.7138
CNCF,100,1,128,128,0.001,10,0.0005,760,5,Adam,0.3205,0.6007,0.1995,0.7135
CNCF,100,1,128,128,0.001,10,0.0005,770,5,Adam,0.3264,0.6124,0.2026,0.7271
CNCF,100,1,128,128,0.001,10,0.0005,780,5,Adam,0.3252,0.6099,0.2026,0.7239
CNCF,100,1,128,128,0.001,10,0.0005,790,5,Adam,0.3203,0.6,0.2006,0.7146
CNCF,100,1,128,128,0.001,10,0.0005,800,5,Adam,0.3244,0.6082,0.2021,0.7223
CNCF,100,1,128,128,0.001,10,0.0005,810,5,Adam,0.3245,0.6081,0.2024,0.7226
CNCF,100,1,128,128,0.001,10,0.0005,820,5,Adam,0.321,0.6002,0.1983,0.7092
CNCF,100,1,128,128,0.001,10,0.0005,830,5,Adam,0.3231,0.6076,0.2027,0.7253
CNCF,100,1,128,128,0.001,10,0.0005,840,5,Adam,0.3246,0.6082,0.2024,0.7223
CNCF,100,1,128,128,0.001,10,0.0005,850,5,Adam,0.3247,0.6097,0.2026,0.7243
CNCF,100,1,128,128,0.001,10,0.0005,860,5,Adam,0.3219,0.6032,0.2009,0.7155
CNCF,100,1,128,128,0.001,10,0.0005,870,5,Adam,0.325,0.6103,0.2028,0.725
CNCF,100,1,128,128,0.001,10,0.0005,880,5,Adam,0.3212,0.6013,0.1997,0.7111
CNCF,100,1,128,128,0.001,10,0.0005,890,5,Adam,0.3215,0.6018,0.2003,0.7136
CNCF,100,1,128,128,0.001,10,0.0005,900,5,Adam,0.3196,0.597,0.1989,0.7057
CNCF,100,1,128,128,0.001,10,0.0005,910,5,Adam,0.3212,0.6013,0.1998,0.7135
CNCF,100,1,128,128,0.001,10,0.0005,920,5,Adam,0.3216,0.602,0.2013,0.7183
CNCF,100,1,128,128,0.001,10,0.0005,930,5,Adam,0.3249,0.6074,0.2014,0.7172
CNCF,100,1,128,128,0.001,10,0.0005,940,5,Adam,0.3247,0.6096,0.2031,0.7265
CNCF,100,1,128,128,0.001,10,0.0005,950,5,Adam,0.3243,0.6087,0.202,0.7215
CNCF,100,1,128,128,0.001,10,0.0005,960,5,Adam,0.3239,0.6062,0.2009,0.7173
CNCF,100,1,128,128,0.001,10,0.0005,970,5,Adam,0.3227,0.6034,0.2003,0.7128
CNCF,100,1,128,128,0.001,10,0.0005,980,5,Adam,0.3209,0.5986,0.1976,0.7036
CNCF,100,1,128,128,0.001,10,0.0005,990,5,Adam,0.3235,0.6078,0.2032,0.7265
CNCF,100,1,128,128,0.001,10,0.0005,1000,5,Adam,0.3191,0.5962,0.1991,0.7086
IVNCF,200,1,128,128,5e-05,10,0.0001,10,5,Adam,0.2782,0.5325,0.189,0.6804
IVNCF,200,1,128,128,5e-05,10,0.0001,20,5,Adam,0.3188,0.6052,0.205,0.7404
IVNCF,200,1,128,128,5e-05,10,0.0001,30,5,Adam,0.3175,0.6018,0.2034,0.7333
IVNCF,200,1,128,128,5e-05,10,0.0001,40,5,Adam,0.3176,0.6021,0.2033,0.7352
IVNCF,200,1,128,128,5e-05,10,0.0001,50,5,Adam,0.3174,0.6014,0.2025,0.734
IVNCF,200,1,128,128,5e-05,10,0.0001,60,5,Adam,0.3157,0.5978,0.2017,0.7285
IVNCF,200,1,128,128,5e-05,10,0.0001,70,5,Adam,0.3136,0.5954,0.2011,0.7283
IVNCF,200,1,128,128,5e-05,10,0.0001,80,5,Adam,0.3147,0.5955,0.2014,0.7265
IVNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,0.3146,0.5967,0.2024,0.7306
IVNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,0.3131,0.5926,0.1995,0.7216
IVNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,0.314,0.5948,0.2011,0.7249
IVNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,0.3146,0.595,0.2006,0.7241
IVNCF,200,1,128,128,5e-05,10,0.0001,130,5,Adam,0.3148,0.5958,0.201,0.7255
IVNCF,200,1,128,128,5e-05,10,0.0001,140,5,Adam,0.3152,0.5964,0.2005,0.7258
IVNCF,200,1,128,128,5e-05,10,0.0001,150,5,Adam,0.3144,0.5947,0.1998,0.722
IVNCF,200,1,128,128,5e-05,10,0.0001,160,5,Adam,0.3144,0.5942,0.2003,0.7219
IVNCF,200,1,128,128,5e-05,10,0.0001,170,5,Adam,0.3148,0.5955,0.2005,0.7236
IVNCF,200,1,128,128,5e-05,10,0.0001,180,5,Adam,0.3141,0.5942,0.2002,0.7228
IVNCF,200,1,128,128,5e-05,10,0.0001,190,5,Adam,0.3149,0.5957,0.2001,0.7231
IVNCF,200,1,128,128,5e-05,10,0.0001,200,5,Adam,0.3151,0.5964,0.2004,0.7246
IVNCF,200,1,128,128,5e-05,10,0.0001,210,5,Adam,0.3127,0.5913,0.1987,0.7187
IVNCF,200,1,128,128,5e-05,10,0.0001,220,5,Adam,0.3151,0.5962,0.201,0.7248
IVNCF,200,1,128,128,5e-05,10,0.0001,230,5,Adam,0.3141,0.5936,0.2,0.7202
IVNCF,200,1,128,128,5e-05,10,0.0001,240,5,Adam,0.316,0.5972,0.2008,0.7245
IVNCF,200,1,128,128,5e-05,10,0.0001,250,5,Adam,0.3159,0.5976,0.2014,0.7259
IVNCF,200,1,128,128,5e-05,10,0.0001,260,5,Adam,0.3158,0.5976,0.2015,0.7269
IVNCF,200,1,128,128,5e-05,10,0.0001,270,5,Adam,0.3148,0.5957,0.2009,0.7244
IVNCF,200,1,128,128,5e-05,10,0.0001,280,5,Adam,0.3149,0.596,0.2015,0.7258
IVNCF,200,1,128,128,5e-05,10,0.0001,290,5,Adam,0.3138,0.5948,0.2006,0.724
IVNCF,200,1,128,128,5e-05,10,0.0001,300,5,Adam,0.3154,0.597,0.2008,0.7243
IVNCF,200,1,128,128,5e-05,10,0.0001,310,5,Adam,0.3167,0.5986,0.2017,0.727
IVNCF,200,1,128,128,5e-05,10,0.0001,320,5,Adam,0.3161,0.5975,0.2008,0.7238
IVNCF,200,1,128,128,5e-05,10,0.0001,330,5,Adam,0.3151,0.5951,0.2,0.7207
IVNCF,200,1,128,128,5e-05,10,0.0001,340,5,Adam,0.314,0.5941,0.1993,0.7213
IVNCF,200,1,128,128,5e-05,10,0.0001,350,5,Adam,0.3149,0.5957,0.1997,0.7227
IVNCF,200,1,128,128,5e-05,10,0.0001,360,5,Adam,0.3163,0.5987,0.2017,0.7271
IVNCF,200,1,128,128,5e-05,10,0.0001,370,5,Adam,0.3163,0.5993,0.2015,0.7291
IVNCF,200,1,128,128,5e-05,10,0.0001,380,5,Adam,0.3155,0.5964,0.2006,0.7226
IVNCF,200,1,128,128,5e-05,10,0.0001,390,5,Adam,0.3157,0.5958,0.2,0.7203
IVNCF,200,1,128,128,5e-05,10,0.0001,400,5,Adam,0.3149,0.5939,0.1991,0.7175
IVNCF,200,1,128,128,5e-05,10,0.0001,410,5,Adam,0.3138,0.593,0.1993,0.7172
IVNCF,200,1,128,128,5e-05,10,0.0001,420,5,Adam,0.3152,0.5961,0.2001,0.721
IVNCF,200,1,128,128,5e-05,10,0.0001,430,5,Adam,0.3164,0.5994,0.2014,0.7275
IVNCF,200,1,128,128,5e-05,10,0.0001,440,5,Adam,0.3168,0.5991,0.2012,0.7262
IVNCF,200,1,128,128,5e-05,10,0.0001,450,5,Adam,0.3163,0.598,0.2013,0.7247
IVNCF,200,1,128,128,5e-05,10,0.0001,460,5,Adam,0.3165,0.5984,0.2008,0.7241
IVNCF,200,1,128,128,5e-05,10,0.0001,470,5,Adam,0.3146,0.5954,0.1998,0.7221
IVNCF,200,1,128,128,5e-05,10,0.0001,480,5,Adam,0.3159,0.5975,0.2003,0.7235
IVNCF,200,1,128,128,5e-05,10,0.0001,490,5,Adam,0.3136,0.5922,0.1997,0.7182
IVNCF,200,1,128,128,5e-05,10,0.0001,500,5,Adam,0.3147,0.5952,0.2002,0.7215
IVNCF,200,1,128,128,5e-05,10,0.0001,510,5,Adam,0.3171,0.5993,0.2012,0.7252
IVNCF,200,1,128,128,5e-05,10,0.0001,520,5,Adam,0.3158,0.5969,0.1999,0.721
IVNCF,200,1,128,128,5e-05,10,0.0001,530,5,Adam,0.3145,0.5952,0.2007,0.724
