Falling Rank,type,model
-165561,Unaffected,CNCF
1312,Unaffected,CNCF
-232,Unaffected,CNCF
42159,Unaffected,CNCF
10229,Unaffected,CNCF
-4891,Unaffected,CNCF
36501,Unaffected,CNCF
-320103,Unaffected,CNCF
27092,Unaffected,CNCF
22837,Unaffected,CNCF
-82727,Unaffected,CNCF
-49875,Unaffected,CNCF
81624,Unaffected,CNCF
-41742,Unaffected,CNCF
-82537,Unaffected,CNCF
44835,Unaffected,CNCF
-3988,Unaffected,CNCF
-63804,Unaffected,CNCF
-151228,Unaffected,CNCF
-149013,Unaffected,CNCF
-173763,Unaffected,CNCF
-309202,Unaffected,CNCF
-54029,Unaffected,CNCF
-115237,Unaffected,CNCF
-15293,Unaffected,CNCF
18657,Unaffected,CNCF
29808,Unaffected,CNCF
-2357,Unaffected,CNCF
-117298,Unaffected,CNCF
53722,Unaffected,CNCF
-274330,Unaffected,CNCF
-144680,Unaffected,CNCF
105289,Unaffected,CNCF
-100125,Unaffected,CNCF
-65009,Unaffected,CNCF
60595,Unaffected,CNCF
-168516,Unaffected,CNCF
-318444,Unaffected,CNCF
3132,Unaffected,CNCF
-3754,Unaffected,CNCF
16787,Unaffected,CNCF
-45868,Unaffected,CNCF
-49140,Unaffected,CNCF
6938,Unaffected,CNCF
-21583,Unaffected,CNCF
45645,Unaffected,CNCF
-50187,Unaffected,CNCF
-127589,Unaffected,CNCF
-44559,Unaffected,CNCF
-77289,Unaffected,CNCF
-123660,Unaffected,CNCF
-209917,Unaffected,CNCF
-109749,Unaffected,CNCF
-5129,Unaffected,CNCF
-103860,Unaffected,CNCF
-75250,Unaffected,CNCF
-53320,Unaffected,CNCF
-306283,Unaffected,CNCF
7876,Unaffected,CNCF
-95482,Unaffected,CNCF
-29299,Unaffected,CNCF
-147369,Unaffected,CNCF
-3432,Unaffected,CNCF
-43388,Unaffected,CNCF
-19946,Unaffected,CNCF
47991,Unaffected,CNCF
-41979,Unaffected,CNCF
-96818,Unaffected,CNCF
35254,Unaffected,CNCF
67221,Unaffected,CNCF
-3791,Unaffected,CNCF
51881,Unaffected,CNCF
-313479,Unaffected,CNCF
-36809,Unaffected,CNCF
-45249,Unaffected,CNCF
-88676,Unaffected,CNCF
186202,Unaffected,CNCF
-10388,Unaffected,CNCF
-50080,Unaffected,CNCF
-51612,Unaffected,CNCF
13068,Unaffected,CNCF
41068,Unaffected,CNCF
4882,Unaffected,CNCF
-8882,Unaffected,CNCF
-21371,Unaffected,CNCF
-338903,Unaffected,CNCF
-66811,Unaffected,CNCF
-267512,Unaffected,CNCF
-55727,Unaffected,CNCF
-34564,Unaffected,CNCF
65679,Unaffected,CNCF
-31167,Unaffected,CNCF
8394,Unaffected,CNCF
1718,Unaffected,CNCF
5362,Unaffected,CNCF
-139450,Unaffected,CNCF
-76440,Unaffected,CNCF
9183,Unaffected,CNCF
13585,Unaffected,CNCF
93714,Unaffected,CNCF
-16230,Unaffected,CNCF
-8277,Unaffected,CNCF
-42210,Unaffected,CNCF
-20668,Unaffected,CNCF
-36719,Unaffected,CNCF
-8988,Unaffected,CNCF
-13516,Unaffected,CNCF
-238060,Unaffected,CNCF
-4183,Unaffected,CNCF
-424551,Unaffected,CNCF
-116653,Unaffected,CNCF
-12739,Unaffected,CNCF
-74660,Unaffected,CNCF
-81369,Unaffected,CNCF
-93879,Unaffected,CNCF
32454,Unaffected,CNCF
-211649,Unaffected,CNCF
-36287,Unaffected,CNCF
-42832,Unaffected,CNCF
3377,Unaffected,CNCF
-53806,Unaffected,CNCF
-158543,Unaffected,CNCF
-53237,Unaffected,CNCF
-335816,Unaffected,CNCF
-161114,Unaffected,CNCF
-277545,Unaffected,CNCF
18859,Unaffected,CNCF
-175730,Unaffected,CNCF
-28392,Unaffected,CNCF
-506476,Unaffected,CNCF
153128,Unaffected,CNCF
73298,Unaffected,CNCF
-351167,Unaffected,CNCF
-394349,Unaffected,CNCF
27333,Unaffected,CNCF
-59889,Unaffected,CNCF
-105688,Unaffected,CNCF
-11389,Unaffected,CNCF
-125898,Unaffected,CNCF
-44878,Unaffected,CNCF
-191392,Unaffected,CNCF
107992,Unaffected,CNCF
-51277,Unaffected,CNCF
-8749,Unaffected,CNCF
-22269,Unaffected,CNCF
-173522,Unaffected,CNCF
-109351,Unaffected,CNCF
29207,Unaffected,CNCF
-4078,Unaffected,CNCF
13103,Unaffected,CNCF
-87853,Unaffected,CNCF
-354305,Unaffected,CNCF
-1177,Unaffected,CNCF
58404,Unaffected,CNCF
-121773,Unaffected,CNCF
-6353,Unaffected,CNCF
-23980,Unaffected,CNCF
136473,Unaffected,CNCF
-72517,Unaffected,CNCF
20827,Unaffected,CNCF
-51166,Unaffected,CNCF
-75238,Unaffected,CNCF
-4675,Unaffected,CNCF
-923,Unaffected,CNCF
12471,Unaffected,CNCF
22123,Unaffected,CNCF
-125911,Unaffected,CNCF
-7810,Unaffected,CNCF
-435581,Unaffected,CNCF
-2312,Unaffected,CNCF
-22114,Unaffected,CNCF
-8933,Unaffected,CNCF
37673,Unaffected,CNCF
-158621,Unaffected,CNCF
32173,Unaffected,CNCF
-90603,Unaffected,CNCF
74093,Unaffected,CNCF
-36362,Unaffected,CNCF
-79831,Unaffected,CNCF
-33995,Unaffected,CNCF
26993,Unaffected,CNCF
-17787,Unaffected,CNCF
-180510,Unaffected,CNCF
-237790,Unaffected,CNCF
-12506,Unaffected,CNCF
-11448,Unaffected,CNCF
5038,Unaffected,CNCF
-68781,Unaffected,CNCF
16522,Unaffected,CNCF
-67156,Unaffected,CNCF
-14028,Unaffected,CNCF
1248,Unaffected,CNCF
-260948,Unaffected,CNCF
-129728,Unaffected,CNCF
-527,Unaffected,CNCF
2488,Unaffected,CNCF
-217377,Unaffected,CNCF
-29379,Unaffected,CNCF
-117155,Unaffected,CNCF
-216081,Unaffected,CNCF
70808,Unaffected,CNCF
-34466,Unaffected,CNCF
73319,Unaffected,CNCF
-117995,Unaffected,CNCF
67766,Unaffected,CNCF
-10133,Unaffected,CNCF
4617,Unaffected,CNCF
-73054,Unaffected,CNCF
119490,Unaffected,CNCF
18922,Unaffected,CNCF
-267569,Unaffected,CNCF
-217104,Unaffected,CNCF
31568,Unaffected,CNCF
1651,Unaffected,CNCF
4404,Unaffected,CNCF
-7341,Unaffected,CNCF
-30974,Unaffected,CNCF
18467,Unaffected,CNCF
-10623,Unaffected,CNCF
-116504,Unaffected,CNCF
55150,Unaffected,CNCF
-38586,Unaffected,CNCF
-36068,Unaffected,CNCF
-55037,Unaffected,CNCF
-25312,Unaffected,CNCF
-14246,Unaffected,CNCF
210022,Unaffected,CNCF
7115,Unaffected,CNCF
-406,Unaffected,CNCF
90665,Unaffected,CNCF
-128823,Unaffected,CNCF
-10960,Unaffected,CNCF
63859,Unaffected,CNCF
-54402,Unaffected,CNCF
-48807,Unaffected,CNCF
-409393,Unaffected,CNCF
43290,Unaffected,CNCF
-150397,Unaffected,CNCF
-29558,Unaffected,CNCF
24033,Unaffected,CNCF
85975,Unaffected,CNCF
23347,Unaffected,CNCF
-26813,Unaffected,CNCF
-128836,Unaffected,CNCF
-8305,Unaffected,CNCF
-84385,Unaffected,CNCF
-142410,Unaffected,CNCF
-59246,Unaffected,CNCF
-120080,Unaffected,CNCF
6607,Unaffected,CNCF
-14882,Unaffected,CNCF
-44112,Unaffected,CNCF
578,Unaffected,CNCF
-37400,Unaffected,CNCF
7854,Unaffected,CNCF
-208006,Unaffected,CNCF
38197,Unaffected,CNCF
81071,Unaffected,CNCF
-39160,Unaffected,CNCF
133174,Unaffected,CNCF
-86161,Unaffected,CNCF
-58577,Unaffected,CNCF
83700,Unaffected,CNCF
-68822,Unaffected,CNCF
-165379,Unaffected,CNCF
18379,Unaffected,CNCF
-213957,Unaffected,CNCF
-10346,Unaffected,CNCF
141004,Unaffected,CNCF
-85500,Unaffected,CNCF
-87521,Unaffected,CNCF
-25462,Unaffected,CNCF
-78156,Unaffected,CNCF
-64719,Unaffected,CNCF
51092,Unaffected,CNCF
-27541,Unaffected,CNCF
96967,Unaffected,CNCF
9805,Unaffected,CNCF
-60797,Unaffected,CNCF
37603,Unaffected,CNCF
-40811,Unaffected,CNCF
-151655,Unaffected,CNCF
24588,Unaffected,CNCF
-54033,Unaffected,CNCF
-375001,Unaffected,CNCF
-8334,Unaffected,CNCF
-19804,Unaffected,CNCF
10850,Unaffected,CNCF
-51580,Unaffected,CNCF
-144635,Unaffected,CNCF
-39312,Unaffected,CNCF
-140485,Unaffected,CNCF
-4114,Unaffected,CNCF
-119990,Unaffected,CNCF
-25553,Unaffected,CNCF
-42847,Unaffected,CNCF
-57309,Unaffected,CNCF
33004,Unaffected,CNCF
-55775,Unaffected,CNCF
-104224,Unaffected,CNCF
-20047,Unaffected,CNCF
-1472,Unaffected,CNCF
240330,Unaffected,CNCF
-109932,Unaffected,CNCF
-55320,Unaffected,CNCF
-163148,Unaffected,CNCF
632,Unaffected,CNCF
-59294,Unaffected,CNCF
-418860,Unaffected,CNCF
-488557,Unaffected,CNCF
-39917,Unaffected,CNCF
-92669,Unaffected,CNCF
70469,Unaffected,CNCF
-15456,Unaffected,CNCF
35790,Unaffected,CNCF
35529,Unaffected,CNCF
-217615,Unaffected,CNCF
21646,Unaffected,CNCF
28450,Unaffected,CNCF
-166817,Unaffected,CNCF
-27273,Unaffected,CNCF
-158483,Unaffected,CNCF
65706,Unaffected,CNCF
3011,Unaffected,CNCF
-59633,Unaffected,CNCF
-145890,Unaffected,CNCF
-43194,Unaffected,CNCF
-91462,Unaffected,CNCF
-121626,Unaffected,CNCF
22270,Unaffected,CNCF
-50058,Unaffected,CNCF
-389261,Unaffected,CNCF
-55648,Unaffected,CNCF
-140171,Unaffected,CNCF
-327219,Unaffected,CNCF
-13942,Unaffected,CNCF
11944,Unaffected,CNCF
-56122,Unaffected,CNCF
-190452,Unaffected,CNCF
-73160,Unaffected,CNCF
13537,Unaffected,CNCF
-95128,Unaffected,CNCF
-14495,Unaffected,CNCF
-176395,Unaffected,CNCF
-57444,Unaffected,CNCF
-150862,Unaffected,CNCF
-10788,Unaffected,CNCF
88282,Unaffected,CNCF
-134391,Unaffected,CNCF
-158129,Unaffected,CNCF
-45265,Unaffected,CNCF
-103498,Unaffected,CNCF
2752,Unaffected,CNCF
-4700,Unaffected,CNCF
-94739,Unaffected,CNCF
-48002,Unaffected,CNCF
7615,Unaffected,CNCF
13867,Unaffected,CNCF
-670,Unaffected,CNCF
-5442,Unaffected,CNCF
-158355,Unaffected,CNCF
-16966,Unaffected,CNCF
-396560,Unaffected,CNCF
65252,Unaffected,CNCF
39419,Unaffected,CNCF
-57832,Unaffected,CNCF
89400,Unaffected,CNCF
6911,Unaffected,CNCF
3103,Unaffected,CNCF
138,Unaffected,CNCF
116334,Unaffected,CNCF
-135449,Unaffected,CNCF
-5216,Unaffected,CNCF
398,Unaffected,CNCF
-15101,Unaffected,CNCF
-50579,Unaffected,CNCF
55944,Unaffected,CNCF
-27029,Unaffected,CNCF
-175781,Unaffected,CNCF
-189965,Unaffected,CNCF
137829,Unaffected,CNCF
-35863,Unaffected,CNCF
113731,Unaffected,CNCF
11948,Unaffected,CNCF
-21312,Unaffected,CNCF
-211132,Unaffected,CNCF
12878,Unaffected,CNCF
-28471,Unaffected,CNCF
-106117,Unaffected,CNCF
-7828,Unaffected,CNCF
-33339,Unaffected,CNCF
-104153,Unaffected,CNCF
-381681,Unaffected,CNCF
13904,Unaffected,CNCF
-238817,Unaffected,CNCF
-121486,Unaffected,CNCF
-27143,Unaffected,CNCF
-13653,Unaffected,CNCF
49079,Unaffected,CNCF
2465,Unaffected,CNCF
63020,Unaffected,CNCF
-44330,Unaffected,CNCF
10091,Unaffected,CNCF
12877,Unaffected,CNCF
-230434,Unaffected,CNCF
3043,Unaffected,CNCF
-39006,Unaffected,CNCF
65679,Unaffected,CNCF
-192296,Unaffected,CNCF
-68412,Unaffected,CNCF
-229687,Unaffected,CNCF
-142224,Unaffected,CNCF
64960,Unaffected,CNCF
3409,Unaffected,CNCF
140355,Unaffected,CNCF
-119907,Unaffected,CNCF
-174039,Unaffected,CNCF
52936,Unaffected,CNCF
-98209,Unaffected,CNCF
-28214,Unaffected,CNCF
29445,Unaffected,CNCF
-125764,Unaffected,CNCF
-64082,Unaffected,CNCF
-50300,Unaffected,CNCF
-28449,Unaffected,CNCF
-32176,Unaffected,CNCF
-63005,Unaffected,CNCF
-56978,Unaffected,CNCF
6937,Unaffected,CNCF
-9173,Unaffected,CNCF
-6129,Unaffected,CNCF
-31548,Unaffected,CNCF
-36040,Unaffected,CNCF
-24690,Unaffected,CNCF
87136,Unaffected,CNCF
-10725,Unaffected,CNCF
-28578,Unaffected,CNCF
-14624,Unaffected,CNCF
22129,Unaffected,CNCF
-144680,Unaffected,CNCF
-77084,Unaffected,CNCF
-35996,Unaffected,CNCF
-178609,Unaffected,CNCF
7695,Unaffected,CNCF
32937,Unaffected,CNCF
-163785,Unaffected,CNCF
25370,Unaffected,CNCF
-83671,Unaffected,CNCF
-126617,Unaffected,CNCF
26717,Unaffected,CNCF
-359669,Unaffected,CNCF
-159402,Unaffected,CNCF
-119662,Unaffected,CNCF
-15478,Unaffected,CNCF
-93828,Unaffected,CNCF
68883,Unaffected,CNCF
-93128,Unaffected,CNCF
10839,Unaffected,CNCF
-105696,Unaffected,CNCF
79558,Unaffected,CNCF
-36648,Unaffected,CNCF
29180,Unaffected,CNCF
7348,Unaffected,CNCF
-15682,Unaffected,CNCF
16614,Unaffected,CNCF
-19862,Unaffected,CNCF
36129,Unaffected,CNCF
50409,Unaffected,CNCF
-46713,Unaffected,CNCF
12784,Unaffected,CNCF
-109632,Unaffected,CNCF
-7017,Unaffected,CNCF
-401499,Unaffected,CNCF
-11769,Unaffected,CNCF
-120296,Unaffected,CNCF
63051,Unaffected,CNCF
-12733,Unaffected,CNCF
2798,Unaffected,CNCF
-45761,Unaffected,CNCF
-79290,Unaffected,CNCF
93320,Unaffected,CNCF
186020,Unaffected,CNCF
-14225,Unaffected,CNCF
75355,Unaffected,CNCF
-139673,Unaffected,CNCF
55741,Unaffected,CNCF
-25124,Unaffected,CNCF
-108751,Unaffected,CNCF
-35131,Unaffected,CNCF
-97616,Unaffected,CNCF
-117133,Unaffected,CNCF
33422,Unaffected,CNCF
54310,Unaffected,CNCF
136971,Unaffected,CNCF
-177780,Unaffected,CNCF
96168,Unaffected,CNCF
115263,Unaffected,CNCF
25434,Unaffected,CNCF
-42908,Unaffected,CNCF
-115341,Unaffected,CNCF
-31185,Unaffected,CNCF
-502,Unaffected,CNCF
-42794,Unaffected,CNCF
-82862,Unaffected,CNCF
-23662,Unaffected,CNCF
-17170,Unaffected,CNCF
-12249,Unaffected,CNCF
-168772,Unaffected,CNCF
-55149,Unaffected,CNCF
17237,Unaffected,CNCF
34197,Unaffected,CNCF
-36477,Unaffected,CNCF
-150222,Unaffected,CNCF
-26738,Unaffected,CNCF
36019,Unaffected,CNCF
-1622,Unaffected,CNCF
2506,Unaffected,CNCF
15680,Unaffected,CNCF
31395,Unaffected,CNCF
-23040,Unaffected,CNCF
-232015,Unaffected,CNCF
-75941,Unaffected,CNCF
-135379,Unaffected,CNCF
-125591,Unaffected,CNCF
-37517,Unaffected,CNCF
-60586,Unaffected,CNCF
-69411,Unaffected,CNCF
36005,Unaffected,CNCF
14473,Unaffected,CNCF
-23221,Unaffected,CNCF
-10798,Unaffected,CNCF
-81813,Unaffected,CNCF
18717,Unaffected,CNCF
195,Unaffected,CNCF
-130022,Unaffected,CNCF
-181253,Unaffected,CNCF
-213780,Unaffected,CNCF
76451,Unaffected,CNCF
-44324,Unaffected,CNCF
9765,Unaffected,CNCF
-270013,Unaffected,CNCF
18907,Unaffected,CNCF
44244,Unaffected,CNCF
-105866,Unaffected,CNCF
-63755,Unaffected,CNCF
159279,Unaffected,CNCF
2302,Unaffected,CNCF
9416,Unaffected,CNCF
65343,Unaffected,CNCF
-65613,Unaffected,CNCF
-39225,Unaffected,CNCF
9562,Unaffected,CNCF
13973,Unaffected,CNCF
-158295,Unaffected,CNCF
-37678,Unaffected,CNCF
-126025,Unaffected,CNCF
-82469,Unaffected,CNCF
-14886,Unaffected,CNCF
-11557,Unaffected,CNCF
-168726,Unaffected,CNCF
-20263,Unaffected,CNCF
-314351,Unaffected,CNCF
152242,Unaffected,CNCF
21652,Unaffected,CNCF
-158314,Unaffected,CNCF
-223379,Unaffected,CNCF
8554,Unaffected,CNCF
-97297,Unaffected,CNCF
-49964,Unaffected,CNCF
-935,Unaffected,CNCF
-17034,Unaffected,CNCF
-3781,Unaffected,CNCF
99749,Unaffected,CNCF
-473189,Unaffected,CNCF
-35802,Unaffected,CNCF
-111623,Unaffected,CNCF
-59327,Unaffected,CNCF
-48739,Unaffected,CNCF
-662,Unaffected,CNCF
64941,Unaffected,CNCF
68309,Unaffected,CNCF
51585,Unaffected,CNCF
1863,Unaffected,CNCF
10600,Unaffected,CNCF
-39003,Unaffected,CNCF
7055,Unaffected,CNCF
-7034,Unaffected,CNCF
-123126,Unaffected,CNCF
-69430,Unaffected,CNCF
-138657,Unaffected,CNCF
-190070,Unaffected,CNCF
-145803,Unaffected,CNCF
-22974,Unaffected,CNCF
-117624,Unaffected,CNCF
717,Unaffected,CNCF
-166501,Unaffected,CNCF
16166,Unaffected,CNCF
12514,Unaffected,CNCF
-14471,Unaffected,CNCF
-45404,Unaffected,CNCF
49341,Unaffected,CNCF
16295,Unaffected,CNCF
-17152,Unaffected,CNCF
8794,Unaffected,CNCF
-27396,Unaffected,CNCF
67025,Unaffected,CNCF
26557,Unaffected,CNCF
119817,Unaffected,CNCF
-17012,Unaffected,CNCF
-33813,Unaffected,CNCF
1473,Unaffected,CNCF
-38061,Unaffected,CNCF
-97065,Unaffected,CNCF
-39540,Unaffected,CNCF
-15408,Unaffected,CNCF
-69192,Unaffected,CNCF
-67776,Unaffected,CNCF
94504,Unaffected,CNCF
35261,Unaffected,CNCF
-56891,Unaffected,CNCF
-142766,Unaffected,CNCF
-158382,Unaffected,CNCF
-81853,Unaffected,CNCF
-168010,Unaffected,CNCF
-82126,Unaffected,CNCF
157757,Unaffected,CNCF
-16429,Unaffected,CNCF
-190026,Unaffected,CNCF
-200317,Unaffected,CNCF
17087,Unaffected,CNCF
81738,Unaffected,CNCF
6171,Unaffected,CNCF
-193976,Unaffected,CNCF
5814,Unaffected,CNCF
44052,Unaffected,CNCF
10839,Unaffected,CNCF
-199008,Unaffected,CNCF
-4079,Unaffected,CNCF
2991,Unaffected,CNCF
134389,Unaffected,CNCF
-161462,Unaffected,CNCF
-101891,Unaffected,CNCF
-19137,Unaffected,CNCF
-455286,Unaffected,CNCF
18997,Unaffected,CNCF
-361947,Unaffected,CNCF
-64026,Unaffected,CNCF
29539,Unaffected,CNCF
-7244,Unaffected,CNCF
-161335,Unaffected,CNCF
-58036,Unaffected,CNCF
7522,Unaffected,CNCF
51615,Unaffected,CNCF
14278,Unaffected,CNCF
-65062,Unaffected,CNCF
-17629,Unaffected,CNCF
5745,Unaffected,CNCF
-186547,Unaffected,CNCF
-15662,Unaffected,CNCF
-67423,Unaffected,CNCF
19009,Unaffected,CNCF
-122897,Unaffected,CNCF
-22467,Unaffected,CNCF
13853,Unaffected,CNCF
-136275,Unaffected,CNCF
-246630,Unaffected,CNCF
-198836,Unaffected,CNCF
135872,Unaffected,CNCF
-8440,Unaffected,CNCF
-2257,Unaffected,CNCF
36680,Unaffected,CNCF
27733,Unaffected,CNCF
-84313,Unaffected,CNCF
-33179,Unaffected,CNCF
-3485,Unaffected,CNCF
-406861,Unaffected,CNCF
44026,Unaffected,CNCF
-9499,Unaffected,CNCF
-267332,Unaffected,CNCF
-293752,Unaffected,CNCF
-91531,Unaffected,CNCF
-6380,Unaffected,CNCF
-41847,Unaffected,CNCF
52442,Unaffected,CNCF
100118,Unaffected,CNCF
-236064,Unaffected,CNCF
57479,Unaffected,CNCF
34301,Unaffected,CNCF
-126296,Unaffected,CNCF
35721,Unaffected,CNCF
-466530,Unaffected,CNCF
-10936,Unaffected,CNCF
-121035,Unaffected,CNCF
82752,Unaffected,CNCF
-100646,Unaffected,CNCF
-136458,Unaffected,CNCF
18746,Unaffected,CNCF
13486,Unaffected,CNCF
-206478,Unaffected,CNCF
-82787,Unaffected,CNCF
61695,Unaffected,CNCF
-127050,Unaffected,CNCF
13836,Unaffected,CNCF
6881,Unaffected,CNCF
-196483,Unaffected,CNCF
-97884,Unaffected,CNCF
-111537,Unaffected,CNCF
110799,Unaffected,CNCF
-322292,Unaffected,CNCF
-153510,Unaffected,CNCF
46574,Unaffected,CNCF
-39602,Unaffected,CNCF
8708,Unaffected,CNCF
-33717,Unaffected,CNCF
-50923,Unaffected,CNCF
-94989,Unaffected,CNCF
-321682,Unaffected,CNCF
19636,Unaffected,CNCF
46799,Unaffected,CNCF
-93272,Unaffected,CNCF
-74774,Unaffected,CNCF
15738,Unaffected,CNCF
803,Unaffected,CNCF
-13781,Unaffected,CNCF
71357,Unaffected,CNCF
-342782,Unaffected,CNCF
8272,Unaffected,CNCF
32192,Unaffected,CNCF
30600,Unaffected,CNCF
2306,Unaffected,CNCF
-37039,Unaffected,CNCF
45957,Unaffected,CNCF
-140076,Unaffected,CNCF
-89356,Unaffected,CNCF
74813,Unaffected,CNCF
3634,Unaffected,CNCF
48887,Unaffected,CNCF
-112369,Unaffected,CNCF
-10432,Unaffected,CNCF
-60562,Unaffected,CNCF
1376,Unaffected,CNCF
-17303,Unaffected,CNCF
-101100,Unaffected,CNCF
-5279,Unaffected,CNCF
-148379,Unaffected,CNCF
49782,Unaffected,CNCF
-24630,Unaffected,CNCF
-107592,Unaffected,CNCF
20777,Unaffected,CNCF
40873,Unaffected,CNCF
-19740,Unaffected,CNCF
18406,Unaffected,CNCF
-57301,Unaffected,CNCF
-16245,Unaffected,CNCF
-6062,Unaffected,CNCF
-7165,Unaffected,CNCF
-113574,Unaffected,CNCF
1431,Unaffected,CNCF
-184346,Unaffected,CNCF
38610,Unaffected,CNCF
-67966,Unaffected,CNCF
82602,Unaffected,CNCF
-189193,Unaffected,CNCF
-104092,Unaffected,CNCF
-53381,Unaffected,CNCF
-222320,Unaffected,CNCF
-306476,Unaffected,CNCF
-24293,Unaffected,CNCF
-106046,Unaffected,CNCF
-58581,Unaffected,CNCF
-204172,Unaffected,CNCF
42369,Affected,CNCF
15651,Affected,CNCF
-20080,Affected,CNCF
81406,Affected,CNCF
39481,Affected,CNCF
-61631,Affected,CNCF
62184,Affected,CNCF
128767,Affected,CNCF
281995,Affected,CNCF
-31554,Affected,CNCF
196456,Affected,CNCF
-41912,Affected,CNCF
55763,Affected,CNCF
-13930,Affected,CNCF
321002,Affected,CNCF
-12035,Affected,CNCF
-68704,Affected,CNCF
47670,Affected,CNCF
75363,Affected,CNCF
-42376,Affected,CNCF
90198,Affected,CNCF
36213,Affected,CNCF
59528,Affected,CNCF
-46346,Affected,CNCF
89218,Affected,CNCF
251052,Affected,CNCF
-12710,Affected,CNCF
-187685,Affected,CNCF
-14907,Affected,CNCF
26492,Affected,CNCF
254290,Affected,CNCF
31947,Affected,CNCF
26888,Affected,CNCF
45882,Affected,CNCF
10227,Affected,CNCF
94547,Affected,CNCF
67118,Affected,CNCF
51853,Affected,CNCF
27239,Affected,CNCF
12015,Affected,CNCF
216779,Affected,CNCF
300,Affected,CNCF
-14737,Affected,CNCF
133064,Affected,CNCF
-39522,Affected,CNCF
-66447,Affected,CNCF
92116,Affected,CNCF
56942,Affected,CNCF
-434,Affected,CNCF
-65754,Affected,CNCF
-118163,Affected,CNCF
-79057,Affected,CNCF
360053,Affected,CNCF
30852,Affected,CNCF
-7195,Affected,CNCF
-5854,Affected,CNCF
-38528,Affected,CNCF
-4478,Affected,CNCF
149876,Affected,CNCF
85607,Affected,CNCF
70621,Affected,CNCF
207739,Affected,CNCF
63271,Affected,CNCF
34602,Affected,CNCF
-112273,Affected,CNCF
20181,Affected,CNCF
-2724,Affected,CNCF
94035,Affected,CNCF
56891,Affected,CNCF
37541,Affected,CNCF
16423,Affected,CNCF
296383,Affected,CNCF
-91572,Affected,CNCF
22511,Affected,CNCF
4391,Affected,CNCF
19030,Affected,CNCF
92249,Affected,CNCF
154663,Affected,CNCF
28447,Affected,CNCF
-71423,Affected,CNCF
45392,Affected,CNCF
-498,Affected,CNCF
-23879,Affected,CNCF
111264,Affected,CNCF
25864,Affected,CNCF
65275,Affected,CNCF
-75646,Affected,CNCF
117253,Affected,CNCF
16214,Affected,CNCF
30877,Affected,CNCF
31113,Affected,CNCF
53054,Affected,CNCF
-51699,Affected,CNCF
37175,Affected,CNCF
62758,Affected,CNCF
23041,Affected,CNCF
-30934,Affected,CNCF
50722,Affected,CNCF
63787,Affected,CNCF
91949,Affected,CNCF
-6025,Affected,CNCF
-13173,Affected,CNCF
248732,Affected,CNCF
169567,Affected,CNCF
-37080,Affected,CNCF
22676,Affected,CNCF
118275,Affected,CNCF
484243,Affected,CNCF
-38900,Affected,CNCF
142024,Affected,CNCF
36886,Affected,CNCF
-39859,Affected,CNCF
-30478,Affected,CNCF
106689,Affected,CNCF
111870,Affected,CNCF
49990,Affected,CNCF
12451,Affected,CNCF
-12300,Affected,CNCF
48457,Affected,CNCF
65018,Affected,CNCF
-81426,Affected,CNCF
93927,Affected,CNCF
263449,Affected,CNCF
35658,Affected,CNCF
-11487,Affected,CNCF
98194,Affected,CNCF
7705,Affected,CNCF
-29745,Affected,CNCF
32690,Affected,CNCF
165561,Affected,CNCF
-1312,Affected,CNCF
232,Affected,CNCF
-42159,Affected,CNCF
-10229,Affected,CNCF
4891,Affected,CNCF
-36501,Affected,CNCF
320103,Affected,CNCF
-27092,Affected,CNCF
-22837,Affected,CNCF
82727,Affected,CNCF
49875,Affected,CNCF
-81624,Affected,CNCF
41742,Affected,CNCF
82537,Affected,CNCF
-44835,Affected,CNCF
3988,Affected,CNCF
63804,Affected,CNCF
151228,Affected,CNCF
149013,Affected,CNCF
173763,Affected,CNCF
309202,Affected,CNCF
54029,Affected,CNCF
115237,Affected,CNCF
15293,Affected,CNCF
-18657,Affected,CNCF
-29808,Affected,CNCF
2357,Affected,CNCF
117298,Affected,CNCF
-53722,Affected,CNCF
274330,Affected,CNCF
144680,Affected,CNCF
-105289,Affected,CNCF
100125,Affected,CNCF
65009,Affected,CNCF
-60595,Affected,CNCF
168516,Affected,CNCF
318444,Affected,CNCF
-3132,Affected,CNCF
3754,Affected,CNCF
-16787,Affected,CNCF
45868,Affected,CNCF
49140,Affected,CNCF
-6938,Affected,CNCF
21583,Affected,CNCF
-45645,Affected,CNCF
50187,Affected,CNCF
127589,Affected,CNCF
44559,Affected,CNCF
77289,Affected,CNCF
123660,Affected,CNCF
209917,Affected,CNCF
109749,Affected,CNCF
5129,Affected,CNCF
103860,Affected,CNCF
75250,Affected,CNCF
53320,Affected,CNCF
306283,Affected,CNCF
-7876,Affected,CNCF
95482,Affected,CNCF
29299,Affected,CNCF
147369,Affected,CNCF
3432,Affected,CNCF
43388,Affected,CNCF
19946,Affected,CNCF
-47991,Affected,CNCF
41979,Affected,CNCF
96818,Affected,CNCF
-35254,Affected,CNCF
-67221,Affected,CNCF
3791,Affected,CNCF
-51881,Affected,CNCF
313479,Affected,CNCF
36809,Affected,CNCF
45249,Affected,CNCF
88676,Affected,CNCF
-186202,Affected,CNCF
10388,Affected,CNCF
50080,Affected,CNCF
51612,Affected,CNCF
-13068,Affected,CNCF
-41068,Affected,CNCF
-4882,Affected,CNCF
8882,Affected,CNCF
21371,Affected,CNCF
338903,Affected,CNCF
66811,Affected,CNCF
267512,Affected,CNCF
55727,Affected,CNCF
34564,Affected,CNCF
